name,minLon,minLat,maxLon,maxLat
7SE12D(e839n826:e840n827).tif,114.2106875,22.37679346,114.2179683,22.382221
7SE13A(e840n827:e841n827).tif,114.2179714,22.38220948,114.2252529,22.3876375
7SE13B(e841n827:e842n827).tif,114.2252542,22.38220716,114.2325359,22.38763535
7SE13C(e840n826:e841n827).tif,114.2179698,22.37679117,114.225251,22.38221902
7SE13D(e841n826:e842n827).tif,114.2252522,22.37678881,114.2325337,22.38221686
7SE14A(e842n827:e842n827).tif,114.2325368,22.38220451,114.239819,22.387633
7SE14B(e842n827:e843n827).tif,114.2398196,22.38220156,114.247102,22.38763025
7SE14C(e842n826:e842n827).tif,114.2325345,22.37678621,114.2398164,22.38221448
7SE14D(e842n826:e843n827).tif,114.2398171,22.37678322,114.2470993,22.38221178
7SE15A(e843n827:e844n827).tif,114.2471021,22.38219815,114.2543849,22.38762711
7SE15B(e844n827:e845n827).tif,114.2543849,22.38219444,114.2616679,22.38762358
7SE15C(e843n826:e844n827).tif,114.2470995,22.37678005,114.2543819,22.38220875
7SE15D(e844n826:e845n827).tif,114.2543817,22.37677613,114.2616648,22.38220529
7SE16A(e837n825:e838n826).tif,114.1888396,22.3713789,114.1961194,22.37680567
7SE16B(e838n825:e839n826).tif,114.1961217,22.37137795,114.2034017,22.37680482
7SE16C(e837n825:e838n825).tif,114.188839,22.36596061,114.1961186,22.37138722
7SE16D(e838n825:e839n825).tif,114.1961208,22.36595955,114.2034008,22.37138643
7SE17A(e839n825:e839n826).tif,114.2034039,22.37137649,114.2106843,22.37680374
7SE17B(e839n825:e840n826).tif,114.2106859,22.37137486,114.2179666,22.37680228
7SE17C(e839n825:e839n825).tif,114.2034027,22.36595829,114.210683,22.37138539
7SE17D(e839n825:e840n825).tif,114.2106846,22.36595649,114.2179651,22.37138381
7SE18A(e840n825:e841n826).tif,114.2179681,22.3713728,114.2252492,22.3768005
7SE18B(e841n825:e842n826).tif,114.2252502,22.37137045,114.2325317,22.37679847
7SE18C(e840n825:e841n825).tif,114.2179664,22.36595448,114.2252473,22.37138207
7SE18D(e841n825:e842n825).tif,114.2252482,22.36595224,114.2325295,22.37138011
7SE19A(e842n825:e842n826).tif,114.2325322,22.37136779,114.2398141,22.37679605
7SE19B(e842n825:e843n826).tif,114.2398145,22.37136498,114.2470964,22.37679333
7SE19C(e842n825:e842n825).tif,114.2325301,22.36594962,114.2398117,22.37137766
7SE19D(e842n825:e843n825).tif,114.2398119,22.36594657,114.2470938,22.37137488
7SE1A(e837n829:e838n830).tif,114.188843,22.40388878,114.1961239,22.40931636
7SE1B(e838n829:e839n830).tif,114.1961268,22.40388777,114.203408,22.40931559
7SE1C(e837n828:e838n829).tif,114.1888424,22.39847049,114.1961231,22.40389791
7SE1D(e838n828:e839n829).tif,114.1961259,22.39846942,114.2034069,22.40389704
7SE20A(e843n825:e844n826).tif,114.2470966,22.37136151,114.2543788,22.37679006
7SE20B(e844n825:e845n826).tif,114.2543788,22.37135804,114.2616614,22.37678694
7SE20C(e843n825:e844n825).tif,114.2470937,22.36594324,114.254376,22.37137181
7SE20D(e844n825:e845n825).tif,114.2543757,22.36593997,114.2616578,22.37136847
7SE21A(e837n824:e838n825).tif,114.1888384,22.36054226,114.1961179,22.36596876
7SE21B(e838n824:e839n825).tif,114.19612,22.36054125,114.2033998,22.365968
7SE21C(e837n824:e838n824).tif,114.1888379,22.35512392,114.1961171,22.3605503
7SE21D(e838n824:e839n824).tif,114.1961191,22.35512287,114.2033987,22.36054946
7SE22A(e839n824:e839n825).tif,114.2034016,22.36053994,114.2106815,22.36596683
7SE22B(e839n824:e840n825).tif,114.2106831,22.36053821,114.2179635,22.36596541
7SE22C(e839n824:e839n824).tif,114.2034004,22.35512152,114.2106804,22.36054841
7SE22D(e839n824:e840n824).tif,114.2106817,22.35511983,114.217962,22.36054696
7SE23A(e840n824:e841n825).tif,114.2179647,22.36053616,114.2252455,22.36596364
7SE23B(e841n824:e842n825).tif,114.2252462,22.36053389,114.232527,22.36596143
7SE23C(e840n824:e841n824).tif,114.217963,22.35511788,114.2252436,22.36054522
7SE23D(e841n824:e842n824).tif,114.2252442,22.35511558,114.2325249,22.36054303
7SE24A(e842n824:e842n825).tif,114.2325278,22.36053124,114.2398091,22.36595914
7SE24B(e842n824:e843n825).tif,114.2398098,22.36052833,114.2470911,22.3659562
7SE24C(e842n824:e842n824).tif,114.2325256,22.35511282,114.2398067,22.36054057
7SE24D(e842n824:e843n824).tif,114.2398068,22.35510985,114.2470884,22.36053792
7SE25A(e843n824:e844n825).tif,114.247091,22.3605249,114.254373,22.3659533
7SE25B(e844n824:e845n825).tif,114.2543789,22.36052337,114.261133,22.36593801
7SE25C(e843n824:e844n824).tif,114.2470884,22.35510714,114.25437,22.36053526
7SE25D(e844n824:e845n824).tif,114.2543766,22.35510343,114.2608954,22.36052946
7SE2A(e839n829:e839n830).tif,114.2034106,22.4038864,114.2106922,22.40931447
7SE2B(e839n829:e840n830).tif,114.2106941,22.40388473,114.2179753,22.40931255
7SE2C(e839n828:e839n829).tif,114.2034097,22.39846853,114.2106908,22.4038963
7SE2D(e839n828:e840n829).tif,114.2106934,22.39846649,114.2179747,22.40389435
7SE3A(e840n829:e841n830).tif,114.2179785,22.40388268,114.2252604,22.40931095
7SE3B(e841n829:e842n830).tif,114.2252621,22.40388033,114.2325446,22.40930912
7SE3C(e840n828:e841n829).tif,114.2179767,22.39846457,114.2252586,22.40389286
7SE3D(e841n828:e842n829).tif,114.2252601,22.39846206,114.2325425,22.40389073
7SE4A(e842n829:e842n830).tif,114.2325459,22.40387763,114.2398288,22.4093067
7SE4B(e842n829:e843n830).tif,114.2398296,22.40387463,114.2471128,22.40930392
7SE4C(e842n828:e842n829).tif,114.2325436,22.39845933,114.2398263,22.40388825
7SE4D(e842n828:e843n829).tif,114.2398271,22.39845633,114.2471102,22.40388554
7SE5A(e843n829:e844n830).tif,114.2471134,22.4038713,114.254397,22.4093009
7SE5B(e844n829:e845n830).tif,114.2543972,22.40386765,114.2616812,22.40929748
7SE5C(e843n828:e844n829).tif,114.2471106,22.398453,114.254394,22.40388246
7SE5D(e844n828:e845n829).tif,114.2543941,22.39844941,114.2616777,22.40387899
7SE6A(e837n828:e838n828).tif,114.1888418,22.39305216,114.1961223,22.39847946
7SE6B(e838n828:e839n828).tif,114.1961252,22.39305117,114.203406,22.39847865
7SE6C(e837n827:e838n828).tif,114.1888413,22.38763396,114.1961216,22.3930611
7SE6D(e838n827:e839n828).tif,114.1961241,22.38763283,114.2034044,22.39305997
7SE7A(e839n828:e839n828).tif,114.2034084,22.39304989,114.2106895,22.39847763
7SE7B(e839n828:e840n828).tif,114.2106917,22.39304817,114.2179731,22.39847613
7SE7C(e839n827:e839n828).tif,114.2034074,22.38763164,114.2106881,22.39305907
7SE7D(e839n827:e840n828).tif,114.2106902,22.38762976,114.2179714,22.39305759
7SE8A(e840n828:e841n828).tif,114.2179748,22.39304607,114.2252567,22.39847437
7SE8B(e841n828:e842n828).tif,114.2252582,22.39304388,114.2325403,22.39847237
7SE8C(e840n827:e841n828).tif,114.2179731,22.38762779,114.2252548,22.39305596
7SE8D(e841n827:e842n828).tif,114.225256,22.38762541,114.2325378,22.39305369
7SE9A(e842n828:e842n828).tif,114.2325414,22.39304106,114.2398238,22.3984698
7SE9B(e842n828:e843n828).tif,114.2398246,22.39303808,114.2471075,22.39846714
7SE9C(e842n827:e842n828).tif,114.2325392,22.38762279,114.2398214,22.39305133
7SE9D(e842n827:e843n828).tif,114.239822,22.38761974,114.2471046,22.39304863
7SW10A(e836n828:e836n828).tif,114.1742752,22.39305323,114.1815552,22.39848011
7SW10B(e836n828:e837n828).tif,114.1815586,22.39305287,114.1888388,22.39847993
7SW10C(e836n827:e836n828).tif,114.1742752,22.38763491,114.181555,22.39306166
7SW10D(e836n827:e837n828).tif,114.1815583,22.38763454,114.1888383,22.39306148
7SW11A(e830n827:e830n827).tif,114.1160107,22.3822054,114.1232927,22.38763378
7SW11B(e830n827:e831n827).tif,114.1232938,22.38220784,114.1305755,22.38763596
7SW11C(e830n826:e830n827).tif,114.116013,22.37678714,114.1232946,22.38221526
7SW11D(e830n826:e831n827).tif,114.1232958,22.37678951,114.1305772,22.38221748
7SW12A(e831n827:e832n827).tif,114.1305769,22.3822101,114.1378582,22.38763796
7SW12B(e832n827:e833n827).tif,114.1378596,22.38221199,114.1451402,22.38763932
7SW12C(e831n826:e832n827).tif,114.1305786,22.37679184,114.1378597,22.38221958
7SW12D(e832n826:e833n827).tif,114.1378615,22.37679385,114.1451421,22.38222122
7SW13A(e833n827:e833n827).tif,114.1451431,22.38221406,114.1524235,22.38764123
7SW13B(e833n827:e834n827).tif,114.152426,22.38221487,114.1597064,22.38764207
7SW13C(e833n826:e833n827).tif,114.1451447,22.37679534,114.1524246,22.38222221
7SW13D(e833n826:e834n827).tif,114.1524269,22.37679654,114.1597071,22.38222359
7SW14A(e834n827:e835n827).tif,114.1597091,22.38221577,114.1669892,22.38764273
7SW14B(e835n827:e836n827).tif,114.1669922,22.38221638,114.1742719,22.38764309
7SW14C(e834n826:e835n827).tif,114.1597096,22.37679745,114.1669895,22.38222427
7SW14D(e835n826:e836n827).tif,114.1669924,22.37679808,114.174272,22.38222467
7SW15A(e836n827:e836n827).tif,114.1742752,22.38221661,114.1815548,22.38764322
7SW15B(e836n827:e837n827).tif,114.181558,22.38221623,114.1888379,22.38764303
7SW15C(e836n826:e836n827).tif,114.1742752,22.37679829,114.1815547,22.38222477
7SW15D(e836n826:e837n827).tif,114.1815577,22.37679791,114.1888374,22.38222458
7SW16A(e830n825:e830n826).tif,114.1160153,22.37136862,114.1232968,22.37679663
7SW16B(e830n825:e831n826).tif,114.1232977,22.3713712,114.130579,22.37679913
7SW16C(e830n825:e830n825).tif,114.1160175,22.36595038,114.123299,22.37137836
7SW16D(e830n825:e831n825).tif,114.1232996,22.36595291,114.1305808,22.37138071
7SW17A(e831n825:e832n826).tif,114.1305802,22.3713735,114.1378612,22.37680118
7SW17B(e832n825:e833n826).tif,114.1378629,22.37137534,114.1451434,22.37680259
7SW17C(e831n825:e832n825).tif,114.1305819,22.36595512,114.1378627,22.37138257
7SW17D(e832n825:e833n825).tif,114.1378642,22.36595704,114.1451446,22.37138431
7SW18A(e833n825:e833n826).tif,114.1451453,22.37137695,114.1524255,22.37680407
7SW18B(e833n825:e834n826).tif,114.1524277,22.37137823,114.1597078,22.37680518
7SW18C(e833n825:e833n825).tif,114.1451463,22.36595861,114.1524265,22.37138567
7SW18D(e833n825:e834n825).tif,114.1524285,22.36595987,114.1597084,22.3713867
7SW19A(e834n825:e835n826).tif,114.1597103,22.37137917,114.1669899,22.37680583
7SW19B(e835n825:e836n826).tif,114.1669927,22.37137976,114.1742721,22.37680621
7SW19C(e834n825:e835n825).tif,114.1597108,22.36596081,114.1669903,22.37138736
7SW19D(e835n825:e836n825).tif,114.166993,22.36596141,114.1742722,22.37138773
7SW1A(e830n829:e830n830).tif,114.1160017,22.40387866,114.1232844,22.40930757
7SW1B(e830n829:e831n830).tif,114.1232858,22.40388104,114.1305682,22.40930973
7SW1C(e830n828:e830n829).tif,114.116004,22.39846025,114.1232864,22.40388899
7SW1D(e830n828:e831n829).tif,114.1232878,22.39846287,114.13057,22.40389139
7SW20A(e836n825:e836n826).tif,114.1742752,22.37137996,114.1815545,22.37680631
7SW20B(e836n825:e837n826).tif,114.1815574,22.37137959,114.1888369,22.37680613
7SW20C(e836n825:e836n825).tif,114.1742752,22.36596165,114.1815543,22.37138785
7SW20D(e836n825:e837n825).tif,114.1815571,22.36596126,114.1888365,22.37138767
7SW21A(e830n824:e830n825).tif,114.1160198,22.36053197,114.123301,22.36595978
7SW21B(e830n824:e831n825).tif,114.1233016,22.36053459,114.1305826,22.36596228
7SW21C(e830n824:e830n824).tif,114.1160219,22.35511367,114.1233031,22.36054142
7SW21D(e830n824:e831n824).tif,114.1233035,22.35511622,114.1305843,22.36054372
7SW22A(e831n824:e832n825).tif,114.1305835,22.36053681,114.1378642,22.36596422
7SW22B(e832n824:e833n825).tif,114.1378655,22.36053871,114.1451458,22.36596587
7SW22C(e831n824:e832n824).tif,114.1305852,22.35511846,114.1378657,22.36054576
7SW22D(e832n824:e833n824).tif,114.1378669,22.35512047,114.145147,22.36054741
7SW23A(e833n824:e833n825).tif,114.1451474,22.36054029,114.1524275,22.36596722
7SW23B(e833n824:e834n825).tif,114.1524294,22.36054155,114.159709,22.36596817
7SW23C(e833n824:e833n824).tif,114.1451486,22.35512199,114.1524284,22.36054878
7SW23D(e833n824:e834n824).tif,114.1524303,22.35512337,114.1597097,22.36054985
7SW24A(e834n824:e835n825).tif,114.1597113,22.36054248,114.1669907,22.36596892
7SW24B(e835n824:e836n825).tif,114.1669933,22.36054309,114.1742723,22.36596928
7SW24C(e834n824:e835n824).tif,114.1597119,22.35512419,114.1669911,22.36055048
7SW24D(e835n824:e836n824).tif,114.1669936,22.35512477,114.1742724,22.36055083
7SW25A(e836n824:e836n825).tif,114.1742752,22.36054332,114.1815541,22.36596938
7SW25B(e836n824:e837n825).tif,114.1815569,22.36054294,114.188836,22.36596921
7SW25C(e836n824:e836n824).tif,114.1742752,22.35512498,114.1815539,22.36055092
7SW25D(e836n824:e837n824).tif,114.1815566,22.35512465,114.1888355,22.36055076
7SW2A(e831n829:e832n830).tif,114.1305701,22.4038833,114.1378521,22.40931172
7SW2B(e832n829:e833n830).tif,114.1378543,22.40388522,114.145136,22.40931342
7SW2C(e831n828:e832n829).tif,114.1305718,22.39846515,114.1378537,22.40389347
7SW2D(e832n828:e833n829).tif,114.1378557,22.39846696,114.1451372,22.40389501
7SW3A(e833n829:e833n830).tif,114.1451385,22.4038868,114.1524199,22.4093148
7SW3B(e833n829:e834n830).tif,114.1524227,22.40388808,114.1597038,22.40931581
7SW3C(e833n828:e833n829).tif,114.1451396,22.3984686,114.1524208,22.40389638
7SW3D(e833n828:e834n829).tif,114.1524235,22.39846976,114.1597044,22.40389737
7SW4A(e834n829:e835n830).tif,114.1597069,22.40388902,114.1669876,22.40931648
7SW4B(e835n829:e836n830).tif,114.166991,22.4038896,114.1742715,22.40931687
7SW4C(e834n828:e835n829).tif,114.1597074,22.3984707,114.166988,22.40389807
7SW4D(e835n828:e836n829).tif,114.1669913,22.3984713,114.1742716,22.40389843
7SW5A(e836n829:e836n830).tif,114.1742753,22.40388983,114.1815556,22.40931698
7SW5B(e836n829:e837n830).tif,114.1815591,22.40388947,114.1888397,22.4093168
7SW5C(e836n828:e836n829).tif,114.1742753,22.39847153,114.1815554,22.40389854
7SW5D(e836n828:e837n829).tif,114.1815588,22.39847115,114.1888393,22.40389836
7SW6A(e830n828:e830n828).tif,114.1160063,22.39304195,114.1232885,22.39847051
7SW6B(e830n828:e831n828).tif,114.1232899,22.39304462,114.1305719,22.39847302
7SW6C(e830n827:e830n828).tif,114.1160085,22.38762374,114.1232905,22.39305212
7SW6D(e830n827:e831n828).tif,114.1232917,22.38762615,114.1305737,22.39305452
7SW7A(e831n828:e832n828).tif,114.1305734,22.39304668,114.1378551,22.39847484
7SW7B(e832n828:e833n828).tif,114.1378571,22.39304861,114.1451385,22.39847655
7SW7C(e831n827:e832n828).tif,114.130575,22.38762837,114.1378565,22.39305639
7SW7D(e832n827:e833n828).tif,114.1378585,22.38763031,114.1451396,22.39305809
7SW8A(e833n828:e833n828).tif,114.1451407,22.3930502,114.1524218,22.39847788
7SW8B(e833n828:e834n828).tif,114.1524243,22.39305148,114.1597051,22.39847895
7SW8C(e833n827:e833n828).tif,114.1451418,22.38763188,114.1524226,22.39305939
7SW8D(e833n827:e834n828).tif,114.1524252,22.38763328,114.1597058,22.39306059
7SW9A(e834n828:e835n828).tif,114.159708,22.39305239,114.1669884,22.39847963
7SW9B(e835n828:e836n828).tif,114.1669916,22.39305299,114.1742717,22.39847999
7SW9C(e834n827:e835n828).tif,114.1597085,22.3876341,114.1669888,22.39306116
7SW9D(e835n827:e836n828).tif,114.1669919,22.3876347,114.1742718,22.39306156
8NE10A(e858n834:e859n834).tif,114.3941757,22.44794408,114.395211,22.44946009
8NE11A(e852n833:e853n833).tif,114.3345516,22.43632095,114.3403118,22.44174342
8NE11B(e853n833:e854n833).tif,114.3427693,22.43631004,114.3476456,22.43928155
8NE11C(e852n832:e853n833).tif,114.3345493,22.43089714,114.341836,22.43632908
8NE11D(e853n832:e854n833).tif,114.3418338,22.43088966,114.3491184,22.43632001
8NE12A(e854n833:e854n833).tif,114.3543815,22.43630003,114.3564165,22.44171467
8NE12B(e854n833:e855n833).tif,114.356413,22.4362917,114.3637025,22.44172565
8NE12C(e854n832:e854n833).tif,114.3491237,22.43088154,114.3564096,22.43629392
8NE12D(e854n832:e855n833).tif,114.3564058,22.43087349,114.3636951,22.43630731
8NE13A(e855n833:e856n833).tif,114.3636962,22.43628319,114.370982,22.44171448
8NE13B(e856n833:e857n833).tif,114.3709833,22.43627414,114.3782675,22.43874728
8NE13C(e855n832:e856n833).tif,114.3636909,22.43086475,114.3709805,22.43629887
8NE13D(e856n832:e857n833).tif,114.370976,22.43085577,114.378266,22.43629018
8NE14A(e857n833:e857n833).tif,114.3782693,22.43626489,114.3855546,22.43833809
8NE14B(e857n833:e858n833).tif,114.38555,22.43625526,114.3928386,22.4412472
8NE14C(e857n832:e857n833).tif,114.3782612,22.43084661,114.3855517,22.43628132
8NE14D(e857n832:e858n833).tif,114.3855462,22.43083695,114.3928367,22.43627165
8NE15A(e858n833:e859n833).tif,114.3928443,22.4362453,114.400123,22.43829729
8NE15B(e859n833:e860n833).tif,114.4001245,22.43624394,114.4010961,22.43645771
8NE15C(e858n832:e859n833).tif,114.3928328,22.43082962,114.4001227,22.43626387
8NE15D(e859n832:e860n833).tif,114.4001269,22.43419066,114.4023421,22.4362369
8NE16A(e852n831:e853n832).tif,114.3345443,22.42547937,114.3418321,22.4309121
8NE16B(e853n831:e854n832).tif,114.3418296,22.42547227,114.3491171,22.43090476
8NE16C(e852n831:e853n831).tif,114.3345378,22.42006095,114.3418256,22.42549369
8NE16D(e853n831:e854n831).tif,114.3418211,22.42005329,114.3491069,22.42548454
8NE17A(e854n831:e854n832).tif,114.3491142,22.42546356,114.3564026,22.43089668
8NE17B(e854n831:e855n832).tif,114.3563987,22.42545531,114.363688,22.43088911
8NE17C(e854n831:e854n831).tif,114.3491105,22.42004524,114.3563952,22.42545673
8NE17D(e854n831:e855n831).tif,114.356392,22.42003723,114.3636807,22.42547062
8NE18A(e855n831:e856n832).tif,114.3636836,22.42544664,114.3709732,22.43088068
8NE18B(e856n831:e857n832).tif,114.3709689,22.42543782,114.3782584,22.43087181
8NE18C(e855n831:e856n831).tif,114.3636764,22.42002876,114.3709653,22.42546234
8NE18D(e856n831:e857n831).tif,114.3709612,22.42001944,114.3782503,22.42545315
8NE19A(e857n831:e857n832).tif,114.3782534,22.42542827,114.3855435,22.4308627
8NE19B(e857n831:e858n832).tif,114.3855382,22.42541869,114.3928289,22.43085356
8NE19C(e857n831:e857n831).tif,114.3782456,22.4200105,114.3855355,22.42544475
8NE19D(e857n831:e858n831).tif,114.3855313,22.42000273,114.3928204,22.42543641
8NE1A(e852n835:e853n836).tif,114.3345841,22.45799188,114.3418706,22.46340471
8NE1B(e853n835:e854n836).tif,114.3418676,22.46061065,114.347255,22.46340981
8NE1C(e852n834:e853n835).tif,114.33457,22.45257397,114.3383923,22.45800272
8NE20A(e858n831:e859n832).tif,114.3928114,22.42541175,114.3983347,22.43084144
8NE20C(e858n831:e859n831).tif,114.3928121,22.41999064,114.4000978,22.42542175
8NE20D(e859n831:e860n831).tif,114.4001001,22.41998825,114.4018629,22.42074374
8NE21A(e852n830:e853n831).tif,114.3345316,22.41464246,114.3418193,22.42007512
8NE21B(e853n830:e854n831).tif,114.3418156,22.41463471,114.3491034,22.42006745
8NE21C(e852n830:e853n830).tif,114.3345254,22.40922402,114.3418128,22.41465647
8NE21D(e853n830:e854n830).tif,114.3418094,22.4092166,114.3490974,22.4146495
8NE22A(e854n830:e854n831).tif,114.3491002,22.4146269,114.3563884,22.42005991
8NE22B(e854n830:e855n831).tif,114.3563849,22.41461873,114.3636734,22.42005198
8NE22C(e854n830:e854n830).tif,114.3490936,22.40920871,114.3563817,22.41464163
8NE22D(e854n830:e855n830).tif,114.3563776,22.40920047,114.363666,22.41463369
8NE23A(e855n830:e856n831).tif,114.363669,22.41461,114.370958,22.42004367
8NE23B(e856n830:e857n831).tif,114.3709534,22.41460113,114.3782427,22.42003502
8NE23C(e855n830:e856n830).tif,114.3636618,22.40919176,114.3709505,22.4146252
8NE23D(e856n830:e857n830).tif,114.370947,22.40918562,114.3782345,22.41461809
8NE24A(e857n830:e857n831).tif,114.3782264,22.41459947,114.3851804,22.42002289
8NE24B(e857n830:e858n831).tif,114.3890551,22.41978264,114.3911834,22.41999742
8NE24C(e857n830:e857n830).tif,114.3782188,22.40918209,114.3794841,22.4146049
8NE25A(e858n830:e859n831).tif,114.3929246,22.41457232,114.4000966,22.42000341
8NE25B(e859n830:e860n831).tif,114.4000975,22.41456564,114.405097,22.41999417
8NE25C(e858n830:e859n830).tif,114.3962748,22.41168487,114.4000881,22.41456861
8NE25D(e859n830:e860n830).tif,114.4000843,22.41166775,114.4057776,22.41458146
8NE2B(e854n835:e855n836).tif,114.3606287,22.45796488,114.3637267,22.46096904
8NE2D(e854n834:e855n835).tif,114.3604895,22.45254629,114.3637239,22.45796772
8NE3A(e855n835:e856n836).tif,114.3637316,22.45796024,114.3674406,22.45992042
8NE3C(e855n834:e856n835).tif,114.3637243,22.45253872,114.3704236,22.45795483
8NE6A(e852n834:e853n834).tif,114.3345714,22.44715306,114.340657,22.45258129
8NE6C(e852n833:e853n834).tif,114.3345637,22.44173525,114.3415933,22.44715861
8NE7A(e854n834:e854n834).tif,114.3523475,22.44713647,114.3564274,22.45072754
8NE7B(e854n834:e855n834).tif,114.3564302,22.44712822,114.363717,22.45254123
8NE7C(e854n833:e854n834).tif,114.3533421,22.44171817,114.3564235,22.44714724
8NE7D(e854n833:e855n834).tif,114.35642,22.44170987,114.3637095,22.44714388
8NE8A(e855n834:e856n834).tif,114.3637176,22.44712465,114.3701953,22.45254782
8NE8C(e855n833:e856n834).tif,114.3636959,22.44170444,114.3683871,22.44712161
8NW10A(e851n834:e851n834).tif,114.3199969,22.44716624,114.3272851,22.45259923
8NW10B(e851n834:e852n834).tif,114.3272828,22.44715918,114.3345713,22.45259237
8NW10C(e851n833:e851n834).tif,114.3199912,22.44174794,114.3272789,22.44718061
8NW10D(e851n833:e852n834).tif,114.327277,22.44174108,114.3345652,22.44717411
8NW11C(e845n832:e845n833).tif,114.2616931,22.43095522,114.2689808,22.43493377
8NW11D(e845n832:e846n833).tif,114.2689737,22.43095449,114.2727254,22.43329696
8NW12A(e846n833:e847n833).tif,114.2810969,22.43636453,114.2835585,22.44178003
8NW12B(e847n833:e848n833).tif,114.283558,22.43635954,114.2908442,22.44179108
8NW12C(e846n832:e847n833).tif,114.2821872,22.43262703,114.2835543,22.43636375
8NW12D(e847n832:e848n833).tif,114.2835544,22.43094122,114.2908395,22.43637189
8NW13A(e848n833:e848n833).tif,114.2908435,22.43635423,114.2981297,22.44178574
8NW13B(e848n833:e849n833).tif,114.2981291,22.43634853,114.3054159,22.44178052
8NW13C(e848n832:e848n833).tif,114.2908389,22.43093585,114.2981254,22.43636758
8NW13D(e848n832:e849n833).tif,114.2981242,22.43093028,114.3054109,22.43636217
8NW14A(e849n833:e850n833).tif,114.3054145,22.43634261,114.3127017,22.44177485
8NW14B(e850n833:e851n833).tif,114.3127,22.43633629,114.3199876,22.44176888
8NW14C(e849n832:e850n833).tif,114.3054095,22.43092425,114.3126964,22.4363563
8NW14D(e850n832:e851n833).tif,114.3126946,22.43091813,114.319982,22.43635057
8NW15A(e851n833:e851n833).tif,114.3199856,22.43632982,114.3272734,22.44176255
8NW15B(e851n833:e852n833).tif,114.3272713,22.4363234,114.334559,22.4417561
8NW15C(e851n832:e851n833).tif,114.3199798,22.43091132,114.3272676,22.43634402
8NW15D(e851n832:e852n833).tif,114.3272653,22.43090454,114.3345529,22.43633718
8NW16A(e845n831:e845n832).tif,114.2616946,22.42553682,114.2689796,22.43096742
8NW16B(e845n831:e846n832).tif,114.268982,22.42553403,114.2737246,22.43094625
8NW16C(e845n831:e845n831).tif,114.2616916,22.42011915,114.268976,22.42554937
8NW16D(e845n831:e846n831).tif,114.26898,22.42107999,114.2737295,22.42552914
8NW17B(e847n831:e848n832).tif,114.2850348,22.4255231,114.2908354,22.43094819
8NW17C(e846n831:e847n831).tif,114.2787806,22.42010956,114.2835442,22.42339288
8NW17D(e847n831:e848n831).tif,114.2835464,22.42010465,114.2908308,22.42551594
8NW18A(e848n831:e848n832).tif,114.2908346,22.42551774,114.2981206,22.43094912
8NW18B(e848n831:e849n832).tif,114.2981194,22.42551192,114.3054059,22.43094367
8NW18C(e848n831:e848n831).tif,114.2908301,22.4200996,114.2981159,22.42553082
8NW18D(e848n831:e849n831).tif,114.2981146,22.42009374,114.3054009,22.42552534
8NW19A(e849n831:e850n832).tif,114.3054043,22.42550599,114.3126911,22.430938
8NW19B(e850n831:e851n832).tif,114.3126891,22.42549969,114.3199762,22.43093188
8NW19C(e849n831:e850n831).tif,114.3053991,22.42008775,114.3126858,22.42551968
8NW19D(e850n831:e851n831).tif,114.3126839,22.42008154,114.3199709,22.42551367
8NW1A(e845n835:e845n836).tif,114.2617055,22.46059526,114.2661285,22.46347405
8NW20A(e851n831:e851n832).tif,114.3199742,22.42549323,114.3272616,22.43092564
8NW20B(e851n831:e852n832).tif,114.3272591,22.42548627,114.3345467,22.43091889
8NW20C(e851n831:e851n831).tif,114.3199685,22.42007488,114.3272557,22.42550717
8NW20D(e851n831:e852n831).tif,114.3272533,22.42006831,114.3345407,22.42550076
8NW21A(e845n830:e845n831).tif,114.2616877,22.41470026,114.2689716,22.42013008
8NW21B(e845n830:e846n831).tif,114.2689773,22.41469605,114.2762565,22.41921219
8NW21C(e845n830:e845n830).tif,114.2616846,22.40928199,114.2689689,22.41471208
8NW21D(e845n830:e846n830).tif,114.2689687,22.40927773,114.2762533,22.41470808
8NW22A(e846n830:e847n831).tif,114.2762575,22.4146914,114.2835419,22.42012156
8NW22B(e847n830:e848n831).tif,114.283541,22.4146863,114.2908264,22.4201173
8NW22C(e846n830:e847n830).tif,114.2762529,22.40927314,114.2835377,22.41470365
8NW22D(e847n830:e848n830).tif,114.2835367,22.40926805,114.290822,22.41469894
8NW23A(e848n830:e848n831).tif,114.2908253,22.41468099,114.2981112,22.42011229
8NW23B(e848n830:e849n831).tif,114.2981097,22.4146755,114.305396,22.42010707
8NW23C(e848n830:e848n830).tif,114.290821,22.40926275,114.2981066,22.41469382
8NW23D(e848n830:e849n830).tif,114.2981048,22.4092571,114.3053907,22.41468845
8NW24A(e849n830:e850n831).tif,114.3053941,22.41466944,114.3126804,22.42010105
8NW24B(e850n830:e851n831).tif,114.3126785,22.41466313,114.3199653,22.42009518
8NW24C(e849n830:e850n830).tif,114.3053891,22.40925133,114.3126753,22.41468287
8NW24D(e850n830:e851n830).tif,114.3126731,22.40924498,114.3199598,22.41467682
8NW25A(e851n830:e851n831).tif,114.3199628,22.41465658,114.32725,22.42008885
8NW25B(e851n830:e852n831).tif,114.3272471,22.41464977,114.3345346,22.42008222
8NW25C(e851n830:e851n830).tif,114.3199574,22.40923823,114.3272441,22.4146702
8NW25D(e851n830:e852n830).tif,114.3272413,22.40923137,114.3345285,22.41466368
8NW2D(e847n834:e848n835).tif,114.2855811,22.45261559,114.2888653,22.45392928
